Age,Income,Location,Samplingtime,Sex,Drinking,Education,Marriage,Smoking
65.478,17794.48622,15,3,2,0,2,2,0
73.886,27067.66917,15,3,1,0,4,2,0
58.196,55446.11529,15,3,1,1,3,2,1
58.453,55446.11529,15,3,2,0,3,2,0
75.838,32180.45113,15,3,1,0,2,2,1
21.514,6315.789474,15,3,1,0,5,1,0
75.713,22690.47619,15,3,2,0,3,2,0
55.173,17939.84962,15,3,2,0,3,2,0
62.078,27067.66917,15,3,1,0,3,4,1
74.053,34375.93985,15,3,1,0,5,2,0
33.202,34375.93985,15,3,2,0,3,2,0
68.137,31578.94737,15,3,1,1,5,2,1
60.868,37406.01504,15,3,2,0,5,2,0
68.107,34511.2782,15,3,2,0,1,2,0
60.145,17293.23308,15,3,2,0,2,2,0
63.272,17293.23308,15,3,1,0,2,2,0
75.28,18045.11278,15,3,1,1,2,2,0
18.867,32756.89223,15,3,2,0,5,1,0
57.895,44751.8797,15,3,2,0,3,2,0
10.913,13533.83459,15,3,1,0,1,1,0
53.725,29323.30827,15,3,2,0,2,2,0
58.251,10025.06266,15,3,1,0,3,2,0
58.311,10025.06266,15,3,2,0,4,2,0
57.363,29323.30827,15,3,1,0,3,2,0
54.012,27067.66917,15,3,2,0,3,2,0
40.695,27067.66917,15,3,2,1,3,3,0
45.919,57518.79699,15,3,1,1,5,2,1
20.175,57518.79699,15,3,2,0,5,1,0
60.052,45563.90977,15,3,2,0,5,2,0
68.068,22854.13534,15,3,2,0,2,2,0
43.628,24745.86466,15,3,1,0,3,2,1
14.357,24745.86466,15,3,1,0,2,1,0
23.745,55037.59399,15,3,1,0,5,1,0
42.817,14461.15288,15,3,1,0,1,1,0
69.982,32406.01504,15,3,2,0,2,4,0
14.398,9654.135338,15,3,1,0,2,1,0
26.289,38847.11779,15,3,2,0,5,1,0
66.138,32330.82707,15,3,2,0,4,4,0
44.723,10025.06266,15,3,1,0,3,2,0
35.953,10025.06266,15,3,2,0,3,2,0
54.073,22024.17657,15,3,1,0,3,2,0
51.157,16541.35338,15,3,1,0,5,2,0
57.76,13609.02256,15,3,1,0,3,2,0
60.569,13834.58647,15,3,2,0,3,2,0
68.413,6766.917293,15,3,2,0,3,4,0
42.686,16541.35338,15,3,2,0,5,2,0
45.005,24561.40351,15,3,1,0,4,1,0
51.888,46237.59399,15,3,2,0,4,2,0
68.964,24561.40351,15,3,1,0,2,2,0
67.176,24561.40351,15,3,2,0,4,2,0
53.722,22024.17657,15,3,1,0,3,2,0
43.014,260741.8546,15,3,2,0,3,2,0
53.446,260741.8546,15,3,1,1,3,2,0
38.031,75238.09524,15,3,1,0,5,1,1
68.011,75238.09524,15,3,2,0,4,2,0
44.972,267167.9198,15,3,1,1,5,2,0
20.747,267167.9198,15,3,2,0,5,1,0
45.383,37984.96241,15,3,2,0,5,2,0
46.3,37984.96241,15,3,1,1,5,2,0
63.195,24812.03008,15,3,2,0,3,2,0
20.966,15413.53384,15,3,1,0,2,1,0
53.005,38446.11529,15,3,2,0,4,2,0
58.617,38446.11529,15,3,1,1,3,2,0
60.775,65000,15,3,2,0,4,2,0
60.096,19548.87218,15,3,1,0,2,2,1
51.737,66687.55221,15,3,1,0,3,2,1
50.867,19298.24561,15,3,1,0,3,2,1
51.83,22857.14286,15,3,1,0,2,2,0
49.711,16290.72682,15,3,2,0,2,2,0
38.116,26804.51128,15,3,1,0,3,2,1
68.879,26804.51128,15,3,2,0,2,4,0
50.1,16290.72682,15,3,1,0,4,2,0
33.363,24812.03008,15,3,2,0,3,5,0
64.986,24081.96721,15,3,2,0,1,2,0
62.229,24081.96721,15,3,1,0,1,2,0
11.455,10754.09836,15,3,1,0,1,1,0
61.415,8993.442623,15,3,2,0,1,2,0
63.269,23543.03279,15,3,1,1,1,2,0
54.461,21786.88525,15,3,2,0,2,2,0
11.737,204.9180328,15,3,2,0,1,1,0
68.504,11639.34426,15,3,2,0,1,2,0
7.264,15016.39344,15,3,1,0,1,1,0
61.087,19418.94353,15,3,2,0,1,4,0
60.101,15016.39344,15,3,2,0,1,2,0
37.265,13877.04918,15,3,2,0,2,2,0
14.021,13877.04918,15,3,2,0,2,1,0
58.45,-81.96721311,15,3,2,0,1,2,0
60.799,-81.96721311,15,3,1,0,1,2,1
55.398,18295.08197,15,3,1,0,2,2,1
56.164,18295.08197,15,3,2,0,1,2,0
28.041,31514.54918,15,3,1,0,4,2,0
86.631,31514.54918,15,3,2,0,1,4,0
69.517,7755.464481,15,3,2,0,1,2,0
36.342,21385.60687,15,3,2,0,3,2,0
57.322,4496.240602,15,3,2,0,2,2,0
58.133,33383.45865,15,3,2,0,3,2,0
33.133,33383.45865,15,3,2,0,5,2,0
9.706,33383.45865,15,3,2,0,1,1,0
57.27,22739.84962,15,3,1,1,3,2,1
32.435,19172.93233,15,3,2,0,2,2,0
26.795,22739.84962,15,3,2,0,5,2,0
66.094,25025.06266,15,3,1,1,1,2,1
33.577,61563.90977,15,3,1,0,5,2,0
23.893,15902.25564,15,3,1,0,5,2,0
79.655,15902.25564,15,3,2,0,1,4,0
63.817,27218.04511,15,3,2,0,1,2,0
36.041,27218.04511,15,3,1,1,3,2,0
12.534,27218.04511,15,3,2,0,2,1,0
26.691,19078.94737,15,3,1,0,5,1,0
81.172,19078.94737,15,3,2,0,1,4,0
12.14,38847.11779,15,3,2,0,1,1,0
52.846,58145.36341,15,3,2,0,2,2,0
51.682,58145.36341,15,3,1,0,5,2,0
60.507,44362.78196,15,3,2,0,2,2,0
72.077,30676.69173,15,3,2,0,2,2,0
68.085,20204.44848,15,3,1,0,2,2,0
41.654,57651.62907,15,3,2,0,5,2,0
39.863,57651.62907,15,3,1,0,3,2,0
18.404,57651.62907,15,3,2,0,3,1,0
69.065,27067.66917,15,3,2,0,4,2,0
71.08,27067.66917,15,3,1,0,4,2,0
64.956,23007.5188,15,3,2,0,4,2,0
58.957,30247.85051,15,3,1,1,2,2,1
10.642,30247.85051,15,3,1,0,1,1,0
66.478,56100,15,3,1,1,2,2,1
83.091,12667.66917,15,3,1,1,1,2,1
61.144,24812.03008,15,3,2,0,1,2,0
9.971,30333.33333,15,3,2,0,1,1,0
47.403,14962.40602,15,3,1,0,3,2,0
38.264,14962.40602,15,3,2,0,5,2,0
77.906,12604.51128,15,3,1,0,1,2,0
40.928,30333.33333,15,3,1,1,6,2,0
39.107,11873.68421,15,3,1,0,5,2,0
56.164,23358.39599,15,3,1,1,3,2,1
32.268,18045.11278,15,3,1,1,4,2,1
64.553,24812.03008,15,3,1,1,2,2,0
39.88,56100,15,3,2,0,5,1,0
66.116,29688.72181,15,3,1,1,2,2,1
38.231,30333.33333,15,3,2,0,5,2,0
66.79,29688.72181,15,3,2,0,1,2,0
41.829,14591.72932,15,3,2,0,2,2,0
11.45,11873.68421,15,3,1,0,1,1,0
51.901,30443.60902,15,3,2,0,2,2,0
51.68,36271.51211,15,3,1,1,4,2,1
75.844,20842.10526,15,3,1,0,1,2,0
71.959,20842.10526,15,3,2,0,1,2,0
60.088,11729.32331,15,3,1,1,3,2,1
61.988,11729.32331,15,3,2,0,1,2,0
69.144,49624.06015,15,3,2,0,4,2,0
31.431,57518.45975,15,3,2,0,5,2,0
49.966,47869.67419,15,3,2,0,5,2,0
22.951,47869.67419,15,3,1,0,4,1,0
39.652,53223.05764,15,3,1,1,5,2,1
66.078,23947.36842,15,3,1,0,3,2,0
52.394,28659.83607,15,3,2,0,2,2,0
61.678,32304.91803,15,3,1,1,2,2,0
35.945,32304.91803,15,3,1,0,3,2,0
31.953,32304.91803,15,3,2,0,3,2,0
9.927,32304.91803,15,3,2,0,1,1,0
56.827,40381.14754,15,3,2,0,3,2,0
71.469,89289.61749,15,3,2,0,2,4,0
70.604,29688.52459,15,3,2,0,1,2,0
53.347,21436.06557,15,3,2,0,3,2,0
53.864,31420.76503,15,3,1,1,2,2,1
56.665,31420.76503,15,3,2,0,3,2,0
78.119,23811.47541,15,3,2,0,1,2,0
63.661,27377.04918,15,3,2,0,2,2,0
74.037,7175.819672,15,3,1,0,1,2,0
56.849,17131.14754,15,3,1,1,2,2,1
47.691,17131.14754,15,3,2,0,2,2,0
59.458,17081.96721,15,3,2,0,2,2,0
69.016,20163.93443,15,3,2,0,1,2,0
61.38,41174.86339,15,3,1,1,2,2,1
70.081,28360.65574,15,3,2,0,1,4,0
71.247,33468.85246,15,3,1,0,2,2,0
74.138,12767.21312,15,3,1,0,1,2,1
53.125,5897.465233,15,3,1,1,2,2,0
53.005,6705.984737,15,3,1,0,2,2,0
50.661,21836.06557,15,3,1,1,2,2,1
15.51,21836.06557,15,3,1,0,2,1,0
62.22,26786.88525,15,3,2,0,1,2,0
64.679,26786.88525,15,3,1,0,2,2,1
27.559,6705.984737,15,3,1,0,5,2,1
60.756,23639.34426,15,3,1,0,2,2,1
47.532,36885.2459,15,3,2,0,1,2,0
43.376,23729.5082,15,3,2,0,2,2,0
54.691,13803.27869,15,3,2,0,1,2,0
64.539,25103.82514,15,3,1,0,2,2,0
8.977,52708.19672,15,3,1,0,1,1,0
47.044,21967.21312,15,3,2,0,2,2,0
50.516,11847.11749,15,3,1,0,2,2,1
52.854,15090.16393,15,3,1,0,2,2,0
39.647,30601.0929,15,3,2,0,2,2,0
72.011,9016.393443,15,3,2,1,1,2,0
66.152,31114.7541,15,3,2,0,1,2,0
61.547,16229.5082,15,3,2,0,2,2,0
67.351,11873.68421,4,4,2,0,1,2,0
63.849,11873.68421,4,4,1,1,1,2,0
65.711,8421.052632,4,4,1,0,1,2,0
63.822,8421.052632,4,4,2,0,1,2,0
71.318,27964.21053,4,4,1,1,2,2,0
62.108,15663.1579,4,4,2,0,1,2,0
68.049,26.31578947,4,4,2,0,1,2,0
55.116,23789.47368,4,4,2,1,3,2,0
60.353,19026.31579,4,4,2,0,2,2,0
53.254,6666.666667,4,4,2,0,3,2,0
7.17,10105.26316,4,4,2,0,1,1,0
12.498,19915.78947,4,4,1,0,1,1,0
11.685,8259.298246,4,4,1,0,1,1,0
11.647,8571.428571,4,4,2,0,1,1,0
55.723,9157.509158,4,4,2,1,2,2,0
55.034,11103.47985,4,4,1,0,2,2,0
61.051,3.296703297,4,4,1,1,1,2,1
59.702,3.296703297,4,4,2,0,2,2,0
62.48,6109.89011,4,4,2,0,1,2,0
62.856,46564.83517,4,4,1,1,2,2,0
68.416,21052.63158,4,4,2,0,3,2,0
67.447,21052.63158,4,4,1,1,2,2,1
58.708,40715.78947,4,4,1,0,2,2,0
57.911,40715.78947,4,4,2,0,3,2,0
65.457,29052.63158,4,4,2,0,2,2,0
64.534,18315.78947,4,4,1,1,1,2,0
52.728,3379.120879,4,4,2,0,2,4,0
62.349,22225.27473,4,4,2,0,1,2,0
65.911,4984.615385,4,4,1,0,1,2,0
59.201,237801.978,4,4,2,0,3,2,0
51.54,55493.95604,4,4,2,0,2,2,0
58.601,22024.17657,4,4,1,0,2,3,0
17.106,7582.417582,4,4,1,1,2,1,1
8.222,7582.417582,4,4,2,0,1,1,0
48.055,8791.208791,4,4,2,0,2,2,0
49.733,8791.208791,4,4,1,1,1,2,1
59.598,3956.043956,4,4,2,0,1,2,0
42.464,22024.17657,4,4,1,1,2,2,1
46.122,8351.648352,4,4,2,1,2,2,0
28.159,9964.912281,4,4,2,0,5,2,0
69.481,42315.78947,4,4,1,0,5,2,1
57.191,38526.31579,4,4,2,0,3,2,1
69.429,28684.21053,4,4,1,0,1,2,1
64.413,36263.1579,4,4,2,0,2,2,0
66.524,36263.1579,4,4,1,0,4,2,1
60.816,30447.36842,4,4,1,1,2,2,0
59.603,30447.36842,4,4,2,0,2,2,0
60.736,28572.63158,4,4,1,0,4,2,0
62.407,28572.63158,4,4,2,0,2,2,0
43.546,38905.26316,4,4,2,0,5,2,0
56.561,27973.68421,4,4,2,0,4,2,0
61.002,27973.68421,4,4,1,0,2,2,0
66.921,28947.36842,4,4,2,0,2,4,0
51.562,46315.78947,4,4,1,0,5,2,0
60.66,33842.10526,4,4,2,0,2,2,0
52.537,42105.26316,4,4,2,0,3,3,0
55.458,41957.89474,4,4,1,0,1,3,0
60.961,36631.57895,4,4,1,0,2,2,1
56.745,14346.19539,4,4,1,0,2,3,0
82.557,14346.19539,4,4,2,0,2,4,0
62.116,26855.55211,4,4,1,0,2,2,1
45.886,34056.14035,4,4,1,1,3,2,1
63.551,39368.42105,4,4,1,0,4,2,1
64.676,39368.42105,4,4,2,0,2,2,0
36.81,39368.42105,4,4,2,0,5,2,0
75.203,40421.05263,4,4,2,0,2,4,0
78.804,27388.59133,4,4,1,0,1,2,0
79.466,13964.91228,4,4,2,0,2,4,0
51.354,13964.91228,4,4,1,1,5,2,1
45.268,13964.91228,4,4,2,0,2,2,0
60.339,35543.85965,4,4,2,0,1,2,0
21.979,35543.85965,4,4,2,0,3,1,0
89.194,37479.69925,4,4,1,1,3,4,1
51.937,37479.69925,4,4,1,1,3,3,1
59.332,49368.42105,4,4,2,0,1,3,0
7.264,8791.208791,4,4,1,0,1,1,0
51.088,2327.60989,4,4,2,0,2,2,0
28.408,2327.60989,4,4,2,0,2,2,0
47.797,0,4,4,1,1,1,2,0
24.501,0,4,4,2,0,5,1,0
63.866,4.395604396,4,4,1,1,1,2,1
29.5,4.395604396,4,4,1,0,2,2,1
7.244,4.395604396,4,4,1,0,1,1,0
58.363,0,4,4,1,1,2,2,1
51.743,0,4,4,2,0,2,2,0
54.3,3296.703297,4,4,1,1,2,2,0
58.352,5615.384615,4,4,1,1,2,2,1
61.769,230.7692308,4,4,1,1,1,2,1
8.036,230.7692308,4,4,2,0,1,1,0
66.015,22024.17657,4,4,1,1,1,1,1
61.769,8516.483517,4,4,2,0,1,4,0
57.906,3608.058608,4,4,1,0,1,2,1
75.617,11648.35165,4,4,1,1,1,4,1
63.11,15604.3956,4,4,1,1,2,2,0
73.109,274.7252747,4,4,1,1,2,2,1
70.012,274.7252747,4,4,2,0,1,2,0
50.968,11868.13187,4,4,1,1,3,2,0
68.227,1214.285714,4,4,2,0,1,2,0
73.511,1214.285714,4,4,1,0,1,2,0
62.59,9285.714286,4,4,2,0,1,2,0
63.817,714.2857143,4,4,2,0,2,2,0
63.266,15290.10989,4,4,1,1,2,2,1
26.059,19780.21978,4,4,2,0,5,2,0
39.466,35412.2807,4,4,1,1,6,2,0
51.688,52730.52632,4,4,1,1,5,2,1
51.066,21228.07018,4,4,2,1,5,2,0
51.37,59336.5819,4,4,2,0,4,2,0
40.29,53249.12281,4,4,2,1,5,2,0
58.94,46206.59341,4,4,2,0,1,2,0
71.836,47631.57895,4,4,2,1,4,2,0
43.65,32637.36264,4,4,2,0,4,2,0
71.228,32637.36264,4,4,2,0,1,4,0
40.496,5357.142857,4,4,1,1,4,3,1
42.719,11390.10989,4,4,2,0,2,2,0
63.63,29598.9011,4,4,2,0,1,2,0
49.109,16831.50183,4,4,2,0,2,2,0
39.149,17182.41758,4,4,2,1,2,2,0
52.107,2329.67033,4,4,2,0,1,2,0
34.716,1941.391941,4,4,2,0,2,2,0
65.046,5912.087912,4,4,1,1,1,2,0
70.741,29054.94506,4,4,2,0,1,4,0
49.448,4615.384615,4,4,2,0,2,2,0
50.669,4615.384615,4,4,1,1,1,2,1
35.006,5101.648352,4,4,2,0,5,2,0
40.797,32069.59707,4,4,2,1,2,2,0
46.565,13935.43956,4,4,1,1,2,2,1
68.682,14093.42814,4,4,2,0,2,2,0
75.581,13714.28571,4,4,2,1,1,4,0
35.737,20173.62637,4,4,2,0,4,2,0
69.689,20173.62637,4,4,1,1,1,2,1
65.005,20173.62637,4,4,2,0,1,2,0
65.681,1536.842105,4,4,1,1,1,2,1
76.802,7263.157895,4,4,2,0,1,4,0
9.626,7263.157895,4,4,2,0,1,1,0
32.638,8824.561404,4,4,2,0,5,2,0
31.762,13684.21053,4,4,2,1,5,2,0
52.873,0,4,4,1,0,3,2,1
49.719,0,4,4,2,0,1,2,0
70.538,12631.57895,4,4,2,0,1,2,0
41.832,1536.842105,4,4,2,0,1,2,0
61.796,10406.59341,4,4,1,0,1,2,1
60.471,20793.23753,4,4,2,0,2,2,0
51.945,11208.84193,4,4,2,0,1,2,0
36.564,4355.945337,4,4,2,0,1,2,0
73.339,4355.945337,4,4,1,0,1,4,0
60.687,38920.51282,4,4,2,0,1,4,0
43.718,3882.783883,4,4,2,0,1,2,0
48.991,14908.42491,4,4,2,0,2,2,0
47.688,5211.538462,4,4,2,0,1,2,0
62.223,7441.208791,4,4,1,1,1,2,1
59.181,7441.208791,4,4,2,0,1,2,0
50.051,23258.24176,4,4,2,0,2,2,0
54.407,8205.128205,4,4,1,0,1,2,0
44.871,8205.128205,4,4,2,0,2,2,0
52.668,35934.06593,4,4,1,1,4,2,1
75.978,35934.06593,4,4,1,1,4,2,1
7.179,4355.945337,4,4,1,0,1,1,0
10.418,4204.057481,4,4,1,0,1,1,0
64.75,7032.967033,4,4,1,1,1,2,1
65.292,7868.131868,4,4,2,0,1,4,0
34.387,11040.29304,4,4,2,0,3,2,0
11.335,11510.98901,4,4,1,0,1,1,0
66.483,29313.18681,4,4,1,0,2,2,1
69.008,16538.46154,4,4,1,0,1,2,1
63.181,4842.105263,4,4,2,0,1,4,0
68.257,3441.318681,4,4,1,1,1,2,1
46.051,5052.380952,4,4,1,0,1,2,1
42.067,0,4,4,1,1,5,2,0
37.673,0,4,4,2,0,5,2,0
65.711,26734.55998,4,4,2,0,1,2,0
48.972,25263.1579,4,4,2,0,1,2,0
71.756,18960,4,4,2,0,1,2,0
41.043,0,4,4,2,0,1,2,0
64.723,21052.63158,4,4,2,0,1,2,0
60.468,25263.1579,4,4,2,0,2,4,0
58.218,23368.42105,4,4,1,0,2,2,1
62.527,20105.26316,4,4,1,1,4,2,0
45.747,0,4,4,2,0,1,2,0
51.636,0,4,4,2,0,2,2,0
9.284,0,4,4,1,0,1,1,0
64.999,5256.166138,4,4,2,0,1,2,0
58.018,22024.17657,4,4,2,0,1,2,0
73.654,4824.348201,4,4,2,0,1,4,0
75.797,22024.17657,4,4,2,0,1,4,0
55.458,-35632.23443,4,4,1,1,2,2,1
67.414,5256.166138,4,4,1,0,1,2,0
57.618,22024.17657,4,4,1,0,2,2,1
57.728,4498.168498,4,4,2,0,1,2,0
66.845,9332.142857,4,4,2,0,1,2,0
70.705,1190.476191,4,4,2,0,1,2,0
74.678,13461.53846,4,4,2,0,2,2,0
75.493,26916.88067,4,4,2,0,1,2,0
41.016,9336.358063,4,4,2,0,1,2,0
10.01,5484.848485,4,4,1,0,1,1,0
42.845,8269.59707,4,4,2,0,1,2,0
65.602,15219.78022,4,4,1,1,1,2,1
48.783,3241.758242,4,4,2,0,1,2,0
65.15,16895.6044,4,4,2,0,1,2,0
62.237,12461.53846,4,4,2,0,1,2,0
67.811,12461.53846,4,4,1,1,1,2,1
64.608,10989.47368,4,4,1,0,1,2,0
64.282,12543.85965,4,4,2,0,1,2,0
50.962,13901.75439,4,4,2,0,1,2,0
48.096,13983.51648,4,4,2,0,1,2,0
50.645,21118.42105,4,4,2,0,2,2,0
74.283,3331.578947,4,4,1,1,1,2,0
72.337,3331.578947,4,4,2,0,1,2,0
47.888,3394.736842,4,4,2,0,1,2,0
67.847,921.0526316,4,4,1,0,1,2,1
58.513,25515.78947,4,4,2,0,1,2,0
57.717,79084.24908,4,4,1,0,1,2,0
73.895,2710.526316,4,4,1,1,1,2,0
65.796,2710.526316,4,4,2,0,1,2,0
43.814,2442.105263,4,4,2,0,1,2,0
66.393,26666.66667,4,4,1,0,3,2,0
47.89,18351.64835,4,4,1,1,1,2,1
47.91,18351.64835,4,4,2,0,1,2,0
50.943,1689.56044,4,4,2,0,1,2,0
68.873,8974.358974,4,4,1,1,1,2,0
63.047,12637.36264,4,4,1,0,1,2,1
65.281,12078.83335,4,4,2,0,1,2,0
38.678,3402.930403,4,4,2,0,1,2,0
52.222,6168.464252,4,4,1,0,1,2,0
50.152,6168.464252,4,4,2,0,1,2,0
64.014,4725.274725,4,4,2,0,1,2,0
62.828,1996.336996,4,4,2,0,1,2,0
63.428,12948.71795,4,4,1,1,1,2,1
62.738,17619.04762,4,4,1,0,1,2,0
68.961,14212.45421,4,4,1,0,2,2,1
50.946,14307.69231,4,4,2,0,1,2,0
69.812,4135.531136,4,4,2,0,1,4,0
63.22,22835.16484,4,4,2,0,1,2,0
67.283,25263.1579,4,4,1,1,2,2,0
65.311,25263.1579,4,4,2,0,4,2,0
8.597,25263.1579,4,4,1,0,1,1,0
44.983,11578.94737,4,4,1,0,2,2,0
51.759,189473.6842,4,4,1,1,2,2,1
28.137,189473.6842,4,4,1,0,5,3,1
41.684,65263.1579,4,4,1,1,3,2,0
38.426,65263.1579,4,4,2,0,2,2,0
11.064,20315.78947,4,4,2,0,1,1,0
56.424,0,4,4,1,1,3,2,0
54.675,0,4,4,2,0,1,2,0
30.459,0,4,4,2,0,5,2,0
64.167,24850.42735,13,3,1,1,1,2,1
68.419,34615.38462,13,3,1,1,2,2,1
48.86,5235.042735,13,3,1,1,2,2,1
8.378,5235.042735,13,3,2,0,1,1,0
68.728,33333.33333,13,3,2,0,1,2,0
41.632,68376.06838,13,3,2,0,6,2,0
46.24,67431.19266,13,3,1,1,2,2,1
70.623,6880.733945,13,3,1,1,1,2,1
72.14,36009.17431,13,3,1,1,1,4,0
67.715,18715.59633,13,3,2,0,1,2,0
30.478,34434.25077,13,3,2,0,5,2,0
29.5,34434.25077,13,3,1,1,5,2,0
48.066,93577.98165,13,3,2,0,3,3,0
34.045,52003.0581,13,3,1,0,5,2,0
43.688,59969.41896,13,3,2,0,3,2,0
8.786,50305.8104,13,3,1,0,1,1,0
32.997,43304.84331,13,3,2,0,5,2,0
54.757,85491.45299,13,3,2,0,4,2,0
68.676,28205.12821,13,3,2,1,2,2,0
28.78,12820.51282,13,3,2,0,5,2,0
37.016,50000,13,3,2,0,5,2,0
67.989,37948.71795,13,3,2,0,2,2,0
32.194,78632.47863,13,3,1,0,5,1,0
33.687,46039.88604,13,3,2,0,5,2,0
41.84,26068.37607,13,3,2,0,2,2,0
33.109,74074.07407,13,3,2,0,2,2,0
67.012,12431.19266,13,3,2,0,3,2,0
44.977,14599.38838,13,3,1,0,1,2,0
44.717,22024.17657,13,3,2,0,1,2,0
80.449,22628.27956,13,3,2,0,1,4,0
53.046,39394.71491,13,3,1,1,2,2,1
55.129,10792.79225,13,3,1,0,3,2,1
54.229,201834.8624,13,3,1,0,3,3,1
27.017,201834.8624,13,3,1,0,3,5,1
32.745,34862.38532,13,3,1,0,2,5,1
46.215,13761.46789,13,3,1,0,3,2,1
62.292,22871.55963,13,3,1,1,1,2,1
35.461,22871.55963,13,3,2,0,2,2,0
45.796,33669.72477,13,3,1,1,4,2,1
7.179,33669.72477,13,3,1,0,1,1,0
13.979,29051.98777,13,3,1,0,2,1,0
39.34,13058.10398,13,3,1,1,3,2,0
37.336,13058.10398,13,3,2,0,3,2,0
58.634,23073.3945,13,3,2,0,2,2,0
54.828,7715.59633,13,3,1,0,3,2,1
28.841,51406.72783,13,3,1,0,3,2,0
43.995,26911.31499,13,3,2,0,2,2,0
10.546,17339.44954,13,3,1,0,1,1,0
49.714,15259.93884,13,3,1,0,2,2,0
40.624,15259.93884,13,3,2,1,1,2,0
10.366,11620.79511,13,3,2,0,1,1,0
43.116,0,13,3,1,1,2,2,0
11.324,0,13,3,1,0,1,1,0
45.008,16788.99083,13,3,1,0,2,2,1
47.765,29169.72477,13,3,1,1,1,2,1
46.201,29169.72477,13,3,2,0,1,2,0
43.953,17961.26402,13,3,2,0,1,2,0
53.487,9701.834862,13,3,1,1,2,2,1
52.211,9701.834862,13,3,2,0,1,2,0
46.719,19036.69725,13,3,1,0,2,2,0
43.168,19036.69725,13,3,2,0,3,2,0
64.088,8868.501529,13,3,1,0,1,2,0
57.229,14113.14985,13,3,2,0,1,2,0
50.094,30703.36391,13,3,1,1,3,2,0
49.385,30703.36391,13,3,2,0,5,2,0
25.3,30703.36391,13,3,1,0,5,1,0
60.003,10428.13456,13,3,1,0,2,2,0
57.347,10428.13456,13,3,2,0,1,2,0
33.131,10428.13456,13,3,2,0,1,1,0
53.3,3082.568807,13,3,2,0,1,2,0
77.982,11440.36697,13,3,1,0,1,2,0
51.562,35412.84404,13,3,2,1,1,2,0
64.279,469197.2477,13,3,2,0,1,2,0
70.423,469197.2477,13,3,1,1,1,2,1
55.472,8183.486239,13,3,2,0,2,2,0
65.418,37935.77982,13,3,2,1,1,2,0
58.439,8056.146789,13,3,1,1,2,2,0
46.626,11674.31193,13,3,2,0,1,2,0
60.813,45174.31193,13,3,1,0,3,2,1
57.922,45174.31193,13,3,2,1,2,2,0
31.22,45174.31193,13,3,1,1,2,2,1
58.368,50986.00917,13,3,2,0,1,2,0
8.183,20797.7208,13,3,1,0,1,1,0
62.234,18034.18803,13,3,1,1,1,2,0
66.371,1196.581197,13,3,2,0,1,4,0
61.467,34871.79487,13,3,2,0,2,2,0
80.81,22521.36752,13,3,1,0,1,2,0
68.446,35897.4359,13,3,1,1,1,2,0
62.776,35897.4359,13,3,2,0,1,2,0
68.214,31880.34188,13,3,1,0,4,2,1
60.329,31880.34188,13,3,2,0,2,2,0
68.876,14102.5641,13,3,2,0,1,2,0
35.732,28307.69231,13,3,2,0,5,2,0
8.402,28307.69231,13,3,2,0,1,1,0
62.196,12820.51282,13,3,1,0,2,2,0
63.154,28307.69231,13,3,1,0,1,2,0
42.048,31566.95157,13,3,2,0,2,2,0
46.664,0,13,3,1,1,2,2,1
11.146,0,13,3,1,0,1,1,0
39.962,47293.44729,13,3,2,0,2,2,0
9.848,47293.44729,13,3,2,0,1,1,0
65.114,21857.54986,13,3,1,0,2,2,0
34.697,0,13,3,1,0,3,2,1
32.668,0,13,3,2,1,2,2,0
37.448,5698.005698,13,3,2,0,3,2,0
39.146,31837.60684,13,3,1,1,3,2,1
39.614,31837.60684,13,3,2,0,3,2,0
42.508,12820.51282,13,3,1,0,2,2,0
34.357,13461.53846,13,3,1,1,2,2,1
36.898,13105.41311,13,3,2,0,2,2,0
37.489,5341.880342,13,3,1,1,3,2,1
9.758,5341.880342,13,3,2,0,1,1,0
32.386,31908.83191,13,3,1,1,5,2,0
34.549,44558.40456,13,3,1,1,4,2,0
31.034,44558.40456,13,3,2,1,5,2,0
43.294,52649.57265,13,3,2,0,5,2,0
43.628,52649.57265,13,3,1,1,5,2,0
36.307,39059.82906,13,3,2,0,5,2,0
28.408,48717.94872,13,3,2,0,5,2,0
36.917,35356.12536,13,3,2,0,4,2,0
34.136,192877.4929,13,3,1,1,4,2,0
33.897,192877.4929,13,3,2,1,5,2,0
40.003,42393.16239,13,3,1,0,5,2,0
42.667,42393.16239,13,3,2,0,5,2,0
66.029,16068.37607,13,3,1,0,2,2,0
66.754,16068.37607,13,3,2,0,3,2,0
41.495,79914.52992,13,3,1,1,5,2,0
54.198,48717.94872,13,3,1,1,4,2,0
22.746,48717.94872,13,3,1,1,5,1,0
25.292,0,13,3,1,1,5,1,0
44.038,52307.69231,13,3,1,1,5,2,0
43.337,52307.69231,13,3,2,0,5,2,0
65.596,10703.36391,13,3,2,0,1,2,0
49.109,21743.11927,13,3,1,1,2,2,1
60.747,19073.3945,13,3,2,0,1,2,0
66.732,21532.11009,13,3,2,0,1,2,0
38.793,21532.11009,13,3,1,0,2,2,0
12.882,21532.11009,13,3,2,0,2,1,0
35.973,21532.11009,13,3,2,0,2,2,0
69.27,25688.07339,13,3,1,1,1,2,1
50.324,39785.93272,13,3,1,0,2,2,1
50.034,39785.93272,13,3,2,0,2,2,0
53.492,40163.89023,13,3,1,1,2,2,0
21.448,40163.89023,13,3,1,0,5,1,0
53.771,21467.88991,13,3,1,1,1,2,1
